"lhs","rhs","support","confidence","lift","sales","recommendation","profit","mark"
" 美妙绝伦之白莲花,蒙古烤羊腿   ","  凉拌菠菜 ",0.0192926045016077,0.529411764705882,1.84306409130817,0,0,0,0
" 美妙绝伦之白莲花,焖猪手  ","  芝士烩波士顿龙虾 ",0.0203644158628081,0.575757575757576,2.9036855036855,0,0,0,0
" 美妙绝伦之白莲花,焖猪手  ","  凉拌菠菜 ",0.0235798499464094,0.666666666666667,2.32089552238806,0,0,0,0
" 美妙绝伦之白莲花,香酥两吃大虾  ","  凉拌菠菜 ",0.0192926045016077,0.5625,1.95825559701493,0,0,0,0
" 美妙绝伦之白莲花,芝士烩波士顿龙虾  ","  凉拌菠菜 ",0.0214362272240086,0.5,1.74067164179104,0,0,0,0
" 美妙绝伦之白莲花,五色糯米饭(七色)  ","  凉拌菠菜 ",0.0192926045016077,0.545454545454545,1.8989145183175,0,0,0,0
" 辣炒鱿鱼,美妙绝伦之白莲花  ","  凉拌菠菜 ",0.0214362272240086,0.571428571428571,1.98933901918977,0,0,0,0
" 孜然羊排,自制猪肉脯  ","  蒙古烤羊腿  ",0.0128617363344051,0.521739130434783,3.22372588540167,0,0,0,0
" 孜然羊排,自制猪肉脯  ","  焖猪手 ",0.0128617363344051,0.521739130434783,2.81377230459915,0,0,0,0
" 焖猪手,孜然羊排  ","  自制猪肉脯 ",0.0128617363344051,0.571428571428571,3.97867803837953,0,0,0,0
" 孜然羊排,自制猪肉脯  ","  辣炒鱿鱼 ",0.0171489817792069,0.695652173913043,3.45235892691952,0,0,0,0
" 孜然羊排,自制猪肉脯  ","  谷稻小庄  ",0.0128617363344051,0.521739130434783,2.04530507855316,0,0,0,0
" 孜然羊排,自制猪肉脯  ","  凉拌菠菜 ",0.0192926045016077,0.782608695652174,2.72452952628164,0,0,0,0
" 香酥两吃大虾,孜然羊排  ","  蒙古烤羊腿  ",0.0160771704180064,0.6,3.70728476821192,0,0,0,0
" 辣炒鱿鱼,孜然羊排  ","  蒙古烤羊腿  ",0.022508038585209,0.5,3.08940397350993,0,0,0,0
" 蒙古烤羊腿 ,孜然羊排  ","  凉拌菠菜 ",0.0321543408360129,0.652173913043478,2.27044127190136,0,0,0,0
" 凉拌菠菜,孜然羊排  ","  蒙古烤羊腿  ",0.0321543408360129,0.535714285714286,3.3100756859035,0,0,0,0
" 焖猪手,孜然羊排  ","  辣炒鱿鱼 ",0.0128617363344051,0.571428571428571,2.83586626139818,0,0,0,0
" 焖猪手,孜然羊排  ","  凉拌菠菜 ",0.0160771704180064,0.714285714285714,2.48667377398721,0,0,0,0
" 水煮鱼,孜然羊排  ","  凉拌菠菜 ",0.0139335476956056,0.541666666666667,1.8857276119403,0,0,0,0
" 芝士烩波士顿龙虾,孜然羊排  ","  凉拌菠菜 ",0.0192926045016077,0.5,1.74067164179104,0,0,0,0
" 麻辣小龙虾,孜然羊排  ","  凉拌菠菜 ",0.0235798499464094,0.628571428571429,2.18827292110874,0,0,0,0
" 辣炒鱿鱼,孜然羊排  ","  凉拌菠菜 ",0.022508038585209,0.5,1.74067164179104,0,0,0,0
" 谷稻小庄 ,孜然羊排  ","  凉拌菠菜 ",0.0203644158628081,0.5,1.74067164179104,0,0,0,0
" 麻辣小龙虾,西瓜胡萝卜沙拉  ","  凉拌菠菜 ",0.015005359056806,0.538461538461538,1.87456946039036,0,0,0,0
" 辣炒鱿鱼,西瓜胡萝卜沙拉  ","  五色糯米饭(七色) ",0.0139335476956056,0.5,2.56318681318681,0,0,0,0
" 蒙古烤羊腿 ,自制猪肉脯  ","  焖猪手 ",0.0214362272240086,0.625,3.37066473988439,0,0,0,0
" 焖猪手,蒙古烤羊腿   ","  自制猪肉脯 ",0.0214362272240086,0.512820512820513,3.57060849598163,0,0,0,0
" 蒙古烤羊腿 ,自制猪肉脯  ","  辣炒鱿鱼 ",0.0246516613076099,0.71875,3.56698803191489,0,0,0,0
" 蒙古烤羊腿 ,自制猪肉脯  ","  凉拌菠菜 ",0.0246516613076099,0.71875,2.50221548507463,0,0,0,0
" 香酥两吃大虾,自制猪肉脯  ","  焖猪手 ",0.0235798499464094,0.564102564102564,3.04224099599822,0,0,0,0
" 芝士烩波士顿龙虾,自制猪肉脯  ","  焖猪手 ",0.0267952840300107,0.694444444444444,3.74518304431599,0,0,0,0
" 麻辣小龙虾,自制猪肉脯  ","  焖猪手 ",0.0160771704180064,0.5,2.69653179190751,0,0,0,0
" 焖猪手,自制猪肉脯  ","  辣炒鱿鱼 ",0.0364415862808146,0.53968253968254,2.67831813576494,0,0,0,0
" 辣炒鱿鱼,自制猪肉脯  ","  焖猪手 ",0.0364415862808146,0.618181818181818,3.33389385181293,0,0,0,0
" 辣炒鱿鱼,焖猪手  ","  自制猪肉脯 ",0.0364415862808146,0.607142857142857,4.22734541577825,0,0,0,0
" 焖猪手,自制猪肉脯  ","  谷稻小庄  ",0.0353697749196141,0.523809523809524,2.05342136854742,0,0,0,0
" 谷稻小庄 ,自制猪肉脯  ","  焖猪手 ",0.0353697749196141,0.55,2.96618497109827,0,0,0,0
" 谷稻小庄 ,焖猪手  ","  自制猪肉脯 ",0.0353697749196141,0.611111111111111,4.25497512437811,0,0,0,0
" 焖猪手,自制猪肉脯  ","  凉拌菠菜 ",0.0407288317256163,0.603174603174603,2.0998578535892,0,0,0,0
" 凉拌菠菜,自制猪肉脯  ","  焖猪手 ",0.0407288317256163,0.603174603174603,3.25295898706303,0,0,0,0
" 水煮鱼,自制猪肉脯  ","  辣炒鱿鱼 ",0.0246516613076099,0.58974358974359,2.92675941080196,0,0,0,0
" 香酥两吃大虾,自制猪肉脯  ","  凉拌菠菜 ",0.022508038585209,0.538461538461538,1.87456946039036,0,0,0,0
" 芝士烩波士顿龙虾,自制猪肉脯  ","  谷稻小庄  ",0.022508038585209,0.583333333333333,2.28676470588235,0,0,0,0
" 芝士烩波士顿龙虾,自制猪肉脯  ","  凉拌菠菜 ",0.0203644158628081,0.527777777777778,1.83737562189055,0,0,0,0
" 麻辣小龙虾,自制猪肉脯  ","  辣炒鱿鱼 ",0.0192926045016077,0.6,2.97765957446808,0,0,0,0
" 辣炒鱿鱼,自制猪肉脯  ","  谷稻小庄  ",0.030010718113612,0.509090909090909,1.99572192513369,0,0,0,0
" 辣炒鱿鱼,自制猪肉脯  ","  凉拌菠菜 ",0.0407288317256163,0.690909090909091,2.40529172320217,0,0,0,0
" 凉拌菠菜,自制猪肉脯  ","  辣炒鱿鱼 ",0.0407288317256163,0.603174603174603,2.99341438703141,0,0,0,0
" 焖猪手,蒙古烤羊腿   ","  辣炒鱿鱼 ",0.0310825294748124,0.743589743589744,3.69026186579378,0,0,0,0
" 辣炒鱿鱼,蒙古烤羊腿   ","  焖猪手 ",0.0310825294748124,0.5,2.69653179190751,0,0,0,0
" 辣炒鱿鱼,焖猪手  ","  蒙古烤羊腿  ",0.0310825294748124,0.517857142857143,3.19973982970672,0,0,0,0
" 焖猪手,蒙古烤羊腿   ","  凉拌菠菜 ",0.0342979635584137,0.82051282051282,2.8564867967853,0,0,0,0
" 蒙古烤羊腿 ,水煮鱼  ","  辣炒鱿鱼 ",0.022508038585209,0.6,2.97765957446808,0,0,0,0
" 蒙古烤羊腿 ,水煮鱼  ","  凉拌菠菜 ",0.0246516613076099,0.657142857142857,2.28773987206823,0,0,0,0
" 蒙古烤羊腿 ,香酥两吃大虾  ","  凉拌菠菜 ",0.0214362272240086,0.540540540540541,1.88180718031464,0,0,0,0
" 麻辣小龙虾,蒙古烤羊腿   ","  辣炒鱿鱼 ",0.0289389067524116,0.574468085106383,2.85095065640561,0,0,0,0
" 辣炒鱿鱼,麻辣小龙虾  ","  蒙古烤羊腿  ",0.0289389067524116,0.551020408163265,3.40464927692931,0,0,0,0
" 麻辣小龙虾,蒙古烤羊腿   ","  凉拌菠菜 ",0.0321543408360129,0.638297872340426,2.22213401079708,0,0,0,0
" 蒙古烤羊腿 ,五色糯米饭(七色)  ","  凉拌菠菜 ",0.015005359056806,0.5,1.74067164179104,0,0,0,0
" 辣炒鱿鱼,蒙古烤羊腿   ","  凉拌菠菜 ",0.0471596998928189,0.758620689655172,2.64101904271745,0,0,0,0
" 凉拌菠菜,蒙古烤羊腿   ","  辣炒鱿鱼 ",0.0471596998928189,0.571428571428571,2.83586626139818,0,0,0,0
" 谷稻小庄 ,蒙古烤羊腿   ","  凉拌菠菜 ",0.0289389067524116,0.551020408163265,1.91829119707585,0,0,0,0
" 焖猪手,水煮鱼  ","  辣炒鱿鱼 ",0.0246516613076099,0.560975609756098,2.78399065905553,0,0,0,0
" 焖猪手,水煮鱼  ","  凉拌菠菜 ",0.022508038585209,0.51219512195122,1.78312704768839,0,0,0,0
" 焖猪手,香酥两吃大虾  ","  凉拌菠菜 ",0.0289389067524116,0.551020408163265,1.91829119707585,0,0,0,0
" 麻辣小龙虾,焖猪手  ","  凉拌菠菜 ",0.0246516613076099,0.575,2.0017723880597,0,0,0,0
" 辣炒鱿鱼,焖猪手  ","  凉拌菠菜 ",0.0428724544480171,0.714285714285714,2.48667377398721,0,0,0,0
" 谷稻小庄 ,焖猪手  ","  凉拌菠菜 ",0.0310825294748124,0.537037037037037,1.86961028192372,0,0,0,0
" 水煮鱼,香酥两吃大虾  ","  凉拌菠菜 ",0.0171489817792069,0.533333333333333,1.85671641791045,0,0,0,0
" 麻辣小龙虾,水煮鱼  ","  凉拌菠菜 ",0.0235798499464094,0.5,1.74067164179104,0,0,0,0
" 谷稻小庄 ,水煮鱼  ","  辣炒鱿鱼 ",0.030010718113612,0.56,2.77914893617021,0,0,0,0
" 辣炒鱿鱼,水煮鱼  ","  凉拌菠菜 ",0.0310825294748124,0.5,1.74067164179104,0,0,0,0
" 凉拌菠菜,水煮鱼  ","  辣炒鱿鱼 ",0.0310825294748124,0.5,2.4813829787234,0,0,0,0
" 辣炒鱿鱼,香酥两吃大虾  ","  凉拌菠菜 ",0.0278670953912111,0.65,2.26287313432836,0,0,0,0
" 辣炒鱿鱼,麻辣小龙虾  ","  凉拌菠菜 ",0.0364415862808146,0.693877551020408,2.41562595187329,0,0,0,0
" 焖猪手,蒜香辣花甲,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0117899249732047,0.916666666666667,3.19123134328358,0,0,0,0
" 凉拌菠菜,蒜香辣花甲,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0117899249732047,1,5.39306358381503,0,0,0,0
" 凉拌菠菜,焖猪手,蒜香辣花甲  ","  豌豆薯仔猪骨汤 ",0.0117899249732047,0.733333333333333,7.05360824742268,0,0,0,0
" 爆炒猪肝,芹菜炒腰花,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0128617363344051,0.857142857142857,5.9680170575693,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,自制猪肉脯  ","  爆炒猪肝 ",0.0128617363344051,0.6,4.62644628099174,0,0,0,0
" 爆炒猪肝,豌豆薯仔猪骨汤,自制猪肉脯  ","  芹菜炒腰花 ",0.0128617363344051,1,8.33035714285714,0,0,0,0
" 爆炒猪肝,芹菜炒腰花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.015005359056806,1,5.39306358381503,0,0,0,0
" 焖猪手,芹菜炒腰花,豌豆薯仔猪骨汤  ","  爆炒猪肝 ",0.015005359056806,0.608695652173913,4.69349622709306,0,0,0,0
" 爆炒猪肝,焖猪手,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.015005359056806,0.736842105263158,6.13815789473684,0,0,0,0
" 爆炒猪肝,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0128617363344051,0.857142857142857,2.98400852878465,0,0,0,0
" 凉拌菠菜,芹菜炒腰花,豌豆薯仔猪骨汤  ","  爆炒猪肝 ",0.0128617363344051,0.571428571428571,4.40613931523022,0,0,0,0
" 爆炒猪肝,凉拌菠菜,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0128617363344051,0.705882352941177,5.88025210084034,0,0,0,0
" 剁椒鱼头,芹菜炒腰花,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.714285714285714,4.97334754797441,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,自制猪肉脯  ","  剁椒鱼头 ",0.0107181136120043,0.5,3.61627906976744,0,0,0,0
" 剁椒鱼头,豌豆薯仔猪骨汤,自制猪肉脯  ","  芹菜炒腰花 ",0.0107181136120043,0.909090909090909,7.57305194805195,0,0,0,0
" 剁椒鱼头,芹菜炒腰花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0139335476956056,0.928571428571429,5.00784475639967,0,0,0,0
" 焖猪手,芹菜炒腰花,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0139335476956056,0.565217391304348,4.08796764408493,0,0,0,0
" 剁椒鱼头,焖猪手,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0139335476956056,0.722222222222222,6.01636904761905,0,0,0,0
" 剁椒鱼头,芹菜炒腰花,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.0117899249732047,0.785714285714286,3.89931610942249,0,0,0,0
" 辣炒鱿鱼,芹菜炒腰花,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0117899249732047,0.733333333333333,5.30387596899225,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0117899249732047,0.733333333333333,6.10892857142857,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,芹菜炒腰花  ","  豌豆薯仔猪骨汤 ",0.0117899249732047,0.55,5.29020618556701,0,0,0,0
" 剁椒鱼头,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.015005359056806,1,3.48134328358209,0,0,0,0
" 凉拌菠菜,芹菜炒腰花,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.015005359056806,0.666666666666667,4.82170542635659,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.015005359056806,0.7,5.83125,0,0,0,0
" 剁椒鱼头,凉拌菠菜,芹菜炒腰花  ","  豌豆薯仔猪骨汤 ",0.015005359056806,0.538461538461538,5.17922283901665,0,0,0,0
" 美妙绝伦之白莲花,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0107181136120043,1,3.48134328358209,0,0,0,0
" 凉拌菠菜,美妙绝伦之白莲花,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0107181136120043,0.666666666666667,5.55357142857143,0,0,0,0
" 凉拌菠菜,美妙绝伦之白莲花,芹菜炒腰花  ","  豌豆薯仔猪骨汤 ",0.0107181136120043,0.526315789473684,5.06239826370049,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,自制猪肉脯  ","  焖猪手 ",0.0192926045016077,0.9,4.85375722543353,0,0,0,0
" 焖猪手,芹菜炒腰花,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0192926045016077,0.782608695652174,5.44905905256327,0,0,0,0
" 焖猪手,豌豆薯仔猪骨汤,自制猪肉脯  ","  芹菜炒腰花 ",0.0192926045016077,0.75,6.24776785714286,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,自制猪肉脯  ","  辣炒鱿鱼 ",0.0117899249732047,0.55,2.72952127659575,0,0,0,0
" 辣炒鱿鱼,芹菜炒腰花,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0117899249732047,0.733333333333333,5.10597014925373,0,0,0,0
" 辣炒鱿鱼,豌豆薯仔猪骨汤,自制猪肉脯  ","  芹菜炒腰花 ",0.0117899249732047,0.785714285714286,6.5452806122449,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,自制猪肉脯  ","  凉拌菠菜 ",0.0171489817792069,0.8,2.78507462686567,0,0,0,0
" 凉拌菠菜,芹菜炒腰花,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0171489817792069,0.761904761904762,5.30490405117271,0,0,0,0
" 凉拌菠菜,豌豆薯仔猪骨汤,自制猪肉脯  ","  芹菜炒腰花 ",0.0171489817792069,0.888888888888889,7.4047619047619,0,0,0,0
" 蒙古烤羊腿 ,芹菜炒腰花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0107181136120043,0.909090909090909,4.90278507619548,0,0,0,0
" 焖猪手,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0107181136120043,0.526315789473684,4.3843984962406,0,0,0,0
" 焖猪手,蒙古烤羊腿 ,芹菜炒腰花  ","  豌豆薯仔猪骨汤 ",0.0107181136120043,0.555555555555556,5.34364261168385,0,0,0,0
" 蒙古烤羊腿 ,芹菜炒腰花,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.0107181136120043,0.909090909090909,4.51160541586073,0,0,0,0
" 辣炒鱿鱼,芹菜炒腰花,豌豆薯仔猪骨汤  ","  蒙古烤羊腿  ",0.0107181136120043,0.666666666666667,4.11920529801325,0,0,0,0
" 辣炒鱿鱼,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0107181136120043,0.526315789473684,4.3843984962406,0,0,0,0
" 蒙古烤羊腿 ,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0107181136120043,0.909090909090909,3.16485753052917,0,0,0,0
" 芹菜炒腰花,豌豆薯仔猪骨汤,香酥两吃大虾  ","  焖猪手 ",0.0117899249732047,1,5.39306358381503,0,0,0,0
" 焖猪手,豌豆薯仔猪骨汤,香酥两吃大虾  ","  芹菜炒腰花 ",0.0117899249732047,0.6875,5.72712053571429,0,0,0,0
" 焖猪手,芹菜炒腰花,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.015005359056806,0.608695652173913,3.02081406105458,0,0,0,0
" 辣炒鱿鱼,芹菜炒腰花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.015005359056806,0.933333333333333,5.03352601156069,0,0,0,0
" 辣炒鱿鱼,焖猪手,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.015005359056806,0.636363636363636,5.30113636363636,0,0,0,0
" 焖猪手,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0203644158628081,0.826086956521739,2.87589227774173,0,0,0,0
" 凉拌菠菜,芹菜炒腰花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0203644158628081,0.904761904761905,4.87943848059455,0,0,0,0
" 凉拌菠菜,焖猪手,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.0203644158628081,0.633333333333333,5.27589285714286,0,0,0,0
" 辣炒鱿鱼,芹菜炒腰花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.015005359056806,0.933333333333333,3.24925373134328,0,0,0,0
" 凉拌菠菜,芹菜炒腰花,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.015005359056806,0.666666666666667,3.30851063829787,0,0,0,0
" 辣炒鱿鱼,凉拌菠菜,豌豆薯仔猪骨汤  ","  芹菜炒腰花 ",0.015005359056806,0.518518518518518,4.31944444444444,0,0,0,0
" 爆炒猪肝,豌豆薯仔猪骨汤,自制猪肉脯  ","  焖猪手 ",0.0128617363344051,1,5.39306358381503,0,0,0,0
" 爆炒猪肝,焖猪手,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0128617363344051,0.631578947368421,4.3974862529458,0,0,0,0
" 焖猪手,豌豆薯仔猪骨汤,自制猪肉脯  ","  爆炒猪肝 ",0.0128617363344051,0.5,3.85537190082645,0,0,0,0
" 爆炒猪肝,豌豆薯仔猪骨汤,自制猪肉脯  ","  凉拌菠菜 ",0.0107181136120043,0.833333333333333,2.90111940298507,0,0,0,0
" 爆炒猪肝,凉拌菠菜,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.588235294117647,4.09569798068481,0,0,0,0
" 凉拌菠菜,豌豆薯仔猪骨汤,自制猪肉脯  ","  爆炒猪肝 ",0.0107181136120043,0.555555555555556,4.28374655647383,0,0,0,0
" 爆炒猪肝,焖猪手,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.015005359056806,0.736842105263158,2.56520031421838,0,0,0,0
" 爆炒猪肝,凉拌菠菜,豌豆薯仔猪骨汤  ","  焖猪手 ",0.015005359056806,0.823529411764706,4.44134648078885,0,0,0,0
" 爆炒猪肝,凉拌菠菜,焖猪手  ","  豌豆薯仔猪骨汤 ",0.015005359056806,0.5,4.80927835051546,0,0,0,0
" 剁椒鱼头,美妙绝伦之白莲花,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0107181136120043,1,3.48134328358209,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  美妙绝伦之白莲花 ",0.0107181136120043,0.5,3.50751879699248,0,0,0,0
" 凉拌菠菜,美妙绝伦之白莲花,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0107181136120043,0.666666666666667,4.82170542635659,0,0,0,0
" 剁椒鱼头,豌豆薯仔猪骨汤,自制猪肉脯  ","  焖猪手 ",0.0107181136120043,0.909090909090909,4.90278507619548,0,0,0,0
" 剁椒鱼头,焖猪手,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.555555555555556,3.8681592039801,0,0,0,0
" 剁椒鱼头,豌豆薯仔猪骨汤,自制猪肉脯  ","  凉拌菠菜 ",0.0107181136120043,0.909090909090909,3.16485753052917,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.5,3.48134328358209,0,0,0,0
" 凉拌菠菜,豌豆薯仔猪骨汤,自制猪肉脯  ","  剁椒鱼头 ",0.0107181136120043,0.555555555555556,4.01808785529716,0,0,0,0
" 剁椒鱼头,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0128617363344051,0.75,4.04479768786127,0,0,0,0
" 剁椒鱼头,焖猪手,豌豆薯仔猪骨汤  ","  蒙古烤羊腿  ",0.0128617363344051,0.666666666666667,4.11920529801325,0,0,0,0
" 焖猪手,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0128617363344051,0.631578947368421,4.56793145654835,0,0,0,0
" 剁椒鱼头,焖猪手,蒙古烤羊腿   ","  豌豆薯仔猪骨汤 ",0.0128617363344051,0.6,5.77113402061856,0,0,0,0
" 剁椒鱼头,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.0128617363344051,0.75,3.72207446808511,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,豌豆薯仔猪骨汤  ","  蒙古烤羊腿  ",0.0128617363344051,0.8,4.94304635761589,0,0,0,0
" 辣炒鱿鱼,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0128617363344051,0.631578947368421,4.56793145654835,0,0,0,0
" 剁椒鱼头,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.015005359056806,0.875,3.04617537313433,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  蒙古烤羊腿  ",0.015005359056806,0.7,4.32516556291391,0,0,0,0
" 凉拌菠菜,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.015005359056806,0.583333333333333,4.21899224806202,0,0,0,0
" 剁椒鱼头,焖猪手,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.0139335476956056,0.722222222222222,3.58421985815603,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0139335476956056,0.866666666666667,4.67398843930636,0,0,0,0
" 辣炒鱿鱼,焖猪手,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0139335476956056,0.590909090909091,4.2737843551797,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,焖猪手  ","  豌豆薯仔猪骨汤 ",0.0139335476956056,0.52,5.00164948453608,0,0,0,0
" 剁椒鱼头,焖猪手,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0171489817792069,0.888888888888889,3.09452736318408,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0171489817792069,0.8,4.31445086705202,0,0,0,0
" 凉拌菠菜,焖猪手,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0171489817792069,0.533333333333333,3.85736434108527,0,0,0,0
" 剁椒鱼头,凉拌菠菜,焖猪手  ","  豌豆薯仔猪骨汤 ",0.0171489817792069,0.551724137931034,5.30678990401706,0,0,0,0
" 剁椒鱼头,辣炒鱿鱼,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0160771704180064,1,3.48134328358209,0,0,0,0
" 剁椒鱼头,凉拌菠菜,豌豆薯仔猪骨汤  ","  辣炒鱿鱼 ",0.0160771704180064,0.75,3.72207446808511,0,0,0,0
" 辣炒鱿鱼,凉拌菠菜,豌豆薯仔猪骨汤  ","  剁椒鱼头 ",0.0160771704180064,0.555555555555556,4.01808785529716,0,0,0,0
" 美妙绝伦之白莲花,焖猪手,豌豆薯仔猪骨汤  ","  凉拌菠菜 ",0.0117899249732047,1,3.48134328358209,0,0,0,0
" 凉拌菠菜,美妙绝伦之白莲花,豌豆薯仔猪骨汤  ","  焖猪手 ",0.0117899249732047,0.733333333333333,3.95491329479769,0,0,0,0
" 凉拌菠菜,美妙绝伦之白莲花,焖猪手  ","  豌豆薯仔猪骨汤 ",0.0117899249732047,0.5,4.80927835051546,0,0,0,0
" 蒙古烤羊腿 ,豌豆薯仔猪骨汤,孜然羊排  ","  凉拌菠菜 ",0.0117899249732047,0.916666666666667,3.19123134328358,0,0,0,0
" 凉拌菠菜,豌豆薯仔猪骨汤,孜然羊排  ","  蒙古烤羊腿  ",0.0117899249732047,0.846153846153846,5.22822210901681,0,0,0,0
" 蒙古烤羊腿 ,豌豆薯仔猪骨汤,自制猪肉脯  ","  焖猪手 ",0.0107181136120043,1,5.39306358381503,0,0,0,0
" 焖猪手,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.526315789473684,3.66457187745483,0,0,0,0
" 焖猪手,蒙古烤羊腿 ,自制猪肉脯  ","  豌豆薯仔猪骨汤 ",0.0107181136120043,0.5,4.80927835051546,0,0,0,0
" 蒙古烤羊腿 ,豌豆薯仔猪骨汤,自制猪肉脯  ","  辣炒鱿鱼 ",0.0107181136120043,1,4.96276595744681,0,0,0,0
" 辣炒鱿鱼,豌豆薯仔猪骨汤,自制猪肉脯  ","  蒙古烤羊腿  ",0.0107181136120043,0.714285714285714,4.41343424787133,0,0,0,0
" 辣炒鱿鱼,蒙古烤羊腿 ,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0107181136120043,0.526315789473684,3.66457187745483,0,0,0,0
" 焖猪手,豌豆薯仔猪骨汤,自制猪肉脯  ","  辣炒鱿鱼 ",0.0139335476956056,0.541666666666667,2.68816489361702,0,0,0,0
" 辣炒鱿鱼,豌豆薯仔猪骨汤,自制猪肉脯  ","  焖猪手 ",0.0139335476956056,0.928571428571429,5.00784475639967,0,0,0,0
" 辣炒鱿鱼,焖猪手,豌豆薯仔猪骨汤  ","  自制猪肉脯 ",0.0139335476956056,0.590909090909091,4.11431478968792,0,0,0,0
" 焖猪手,豌豆薯仔猪骨汤,自制猪肉脯  ","  凉拌菠菜 ",0.0182207931404073,0.708333333333333,2.46595149253731,0,0,0,0
